query_id,question,chunk_id,document_id,section_title,publication_year,authors,journal,retrieved_by,semantic_rank,lexical_rank,hybrid_rrf_rank,hybrid_reranked_rank,relevance_grade,judgment_notes,content
Q21,What precision treatments are available for genetic diseases?,2292,65,3.1. Rare Diseases and Epidermolysis Bullosa (EB),2026,"['Li H', 'Loewinger AS', 'Roshandel D', 'Fang Y', 'You J', 'Daniell M', 'Yang GN']",Biomolecules,semantic,9,,,,2,,"and infection control, the EBM is unable to regenerate, wounds fail to close properly, and inflammation and fibrosis form a self-sustaining cycle. These conditions require treatments that can compensate for structural defects, stabilize the basement membrane, reduce chronic inflammation, and regulate fibrosis. Gene therapy has shown potential as a treatment for rare diseases, but it is limited by high cost and complex procedures [ 84, 85 ]."
Q21,What precision treatments are available for genetic diseases?,3607,103,Introduction,2026,"['Torella A', 'Morleo M', 'Spampanato C', 'Castello R', 'Zanobio M', 'Piluso G', 'Di Letto P', 'Onore ME', 'Rahman SI', 'Musacchia F', 'Pinelli M', 'Vitiello G', 'De Riso G', 'Selicorni A', 'Mariani M', 'Daolio C', 'Capra V', 'Scala M', 'Nardecchia F', 'Galosi S', 'Mastrangelo M', 'Manti F', 'Milani D', 'Romano C', 'Greco D', 'Ciaccio C', ""D'Arrigo S"", 'De Laurentiis A', 'Coppola A', 'Zollino M', 'Pasquetti D', ""L'Erario FF"", 'Tummolo A', 'Santoro C', 'Garavelli L', 'Marini C', 'Bigoni S', 'Tirozzi A', 'Cetrangolo V', 'Parenti G', 'Di Bernardo D', 'Peron A', 'Maitz S', 'Accogli A', 'Cappuccio G', 'Banfi S', 'Casari G', 'Ballabio A', 'Brunetti-Pierri N', 'Nigro V', 'Telethon Undiagnosed Disease Study group']",Genetics in medicine open,semantic,10,,,,2,,"Advancements in parallel sequencing, arrays, and bioinformatics have led to an unprecedented increase in the diagnosis and the identification of new Mendelian diseases. 1 This has, in turn, resulted in a better understanding of gene function and the development of targeted therapeutic approaches. 2 Severe pediatric-onset cases are mostly caused by single-gene pathogenic variants. 3 However, surprisingly, in the postgenomic era, the etiopathogenesis of a significant proportion of childhood-onset genetic disorders remains elusive. 4 Another major problem is specificity, with overdiagnosis due to misinterpretation of gene variants. 5 To overcome these problems and to provide a definitive diagnosis to several devastating childhood-onset diseases, we developed a strategy to optimize available resources to achieve diagnoses in the most severe undiagnosed diseases. The Telethon Foundation is a leading Italian charity that works to fight rare genetic diseases worldwide, with an excellent international reputation and a total investment of €660.3 million supporting 2960 research projects on genetic diseases over the last 30 years. 6 The Telethon Foundation has delivered results of global significance, such as the strategy that led to the Strimvelis and Libmeldly gene therapies for adenosine deaminase severe combined immunodeficiency (MIM #102700) and metachromatic leukodystrophy (MIM #250100), respectively. 7, 8 In 2016, the foundation launched the Telethon Undiagnosed Diseases Program (TUDP), an initiative integrated with other undiagnosed diseases programs (UDPs) investigating"
Q21,What precision treatments are available for genetic diseases?,8608,254,Abstract,2026,"['Anwar S', 'Yokota T']",Genes,hybrid_reranked|hybrid_rrf|lexical,,1,3,1,3,,"Rare genetic diseases are heterogeneous across mechanisms, trajectories, and treatment responses. To date, approved therapies remain available for only a small proportion of rare genetic diseases. Oligonucleotide-based RNA therapeutics, particularly antisense oligonucleotides (ASOs) and small interfering RNAs (siRNAs), offer a promising therapeutic avenue for rare genetic diseases with sequence-level precision. However, traditional preclinical paths may mis-predict human outcomes when disease biology diverges from animal models. New approach methodologies (NAMs), including patient-derived induced pluripotent stem cells (iPSCs), organoid models, and clinical-trials-in-a-dish (CTiD), aim to bring human biology earlier into the translational pipeline. NAMs enable variant-to-function studies, efficacy screening, and safety triage at clinically relevant speed and scale. While critics argue that NAMs are unvalidated and cannot replace preclinical animal models, proponents report that they are increasingly able to recapitulate human phenotypes and predict clinical liabilities, although their predictive validity remains context-dependent. Here, a front-loaded human filter refers to the use of human-derived systems early in development to support mechanistic interpretation, candidate prioritization, and early liability assessment before broader nonclinical evaluation. Recent studies pairing NAMs with ASOs support rapid, patient-specific preclinical screening in selected settings, while also showing the need for broader evidence on delivery, pharmacology, safety, and clinical relevance. This review places these developments within the translational realities of oligonucleotide-based therapeutics, including model fidelity, ASO chemistry and optimization, delivery challenges, pharmacology,"
Q21,What precision treatments are available for genetic diseases?,6770,201,6. Interventional Genetics,2026,"['Rodriguez SH', 'Yokota T']",Genes,hybrid_reranked|hybrid_rrf|lexical,,2,1,7,3,,"The introduction of genetic therapies to treat monogenic disorders revolutionized the clinical field, offering new treatments to patients without options [ 128 ]. However, developing therapeutics to address the heterogeneity of mutations and the diversity of monogenic disorders remains a major challenge for meeting treatment demand [ 129 ]. Here, CRISPR-based gene-editing therapies represent a promising solution to address this challenge due to their specificity and programmability. As a result, CRISPR-based gene-editing therapies have the potential to serve as a platform for personalized therapeutics to treat monogenic disorders [ 54, 128 ]. This possibility of generating efficient and safe therapeutics using CRISPR tools and other genetic strategies, such as antisense oligonucleotides, has led to the creation of a new clinical framework called “interventional genetics” [ 14, 130, 131 ]. This medical framework aims to integrate genomic diagnosis with the development and implementation of precise, personalized therapies, including gene-editing therapeutics, based on a patient’s genetic diagnosis [ 14, 130, 131 ]. It is proposed that a multidisciplinary team composed of clinical laboratories, clinicians, researchers, bioethicists, and other specialized members will be capable of diagnosing diseases with a clear genetic cause, interpreting sequencing findings to develop novel therapies for patients without available treatments, and guiding and managing the treatment of patients with newly developed genetic therapies [ 14, 130, 131 ]. In"
Q21,What precision treatments are available for genetic diseases?,11115,320,4. Discussion,2026,"['Yeh PJ', 'Charlesworth JEG', 'Taylor H', 'Ashton JJ', 'Nash K', 'Lam KH', 'de Ridder L', 'Vuijk SA', 'Ye Z', 'Huang Y', 'Bildstein T', 'Haller W', 'Jones KDJ', 'Shouval DS', 'Weiss B', 'Lau YL', 'Bui-Thi-Thuy Q', 'Muise AM', 'Richards D', 'Travis S', 'Turner D', 'Uhlig HH']",Journal of Crohn's & colitis,hybrid_reranked|hybrid_rrf|lexical,,3,6,4,3,,"well as the benefit of IL-1 blockade (anakinra and canakinumab) in MVK deficiency. Collectively, these examples highlight the potential of precision medicine strategies that directly target disease pathophysiology. This supports the concept that drug mechanisms supported by genetic evidence are more likely to succeed. 1 The implementation of novel treatments for mIBD relies largely on a clear understanding of disease pathophysiology, the development of new therapeutic approaches, or the availability of authorized medications that can be repurposed. When there is a strong biological rationale and well-documented initial cases demonstrating substantial therapeutic benefit, the adoption of such therapies as standard of care in monogenic conditions can occur rapidly. A notable example is the treatment of patients with GSD1b who present with neutropenia and intestinal inflammation, where clinical translation to practice occurred within 5 years of pathway identification. The use of the SGLT2 inhibitor empagliflozin in GSD1b has been reported in both pediatric and adult patients, demonstrating normalization of neutropenia and neutrophil dysfunction, with unexpected concurrent improvements in mucosal lesions and CD-like intestinal inflammation. 29 In addition to this primary atlas describing the nominal landscape across a wide spectrum of responses, our statistical assessment provides evidence for treatment effects. This approach also identifies promising candidates for future translational research. Based on specific genetic defects and affected functional pathways, emerging drugs targeting key"
Q21,What precision treatments are available for genetic diseases?,876,25,2. Why Do We Need Such Discussions?,2026,"['Ye JC', 'Chowdhury R', 'Heng HH']",Genes,hybrid_reranked|hybrid_rrf|lexical,,4,8,8,0,,"Molecular medicine has long promised to revolutionize medical diagnosis and treatment. As a subfield of medical genetics, clinical cytogenetics has been deeply influenced by the conceptual and technological advances of molecular genetics. The cloning of a large number of disease-associated genes and the widespread availability of high-throughput sequencing have made it possible to efficiently obtain mutation and copy number variation (CNV) profiles with high precision and automation [ 36, 37 ]. These approaches appear more reliable and cost-effective due to advances in automated workflows and user-friendly tools for computational data analysis [ 38 ]. In contrast, classical cytogenetics requires extensive training, experience-based interpretation, and time-consuming laboratory procedures. Consequently, a growing number of studies and commentaries have suggested that cytogenetics has already experienced its “golden age” and is now being superseded by sequencing-based platforms. As cytogenetics has begun to fall out of favor, it has become increasingly challenging to sustain progress and attract new generations of researchers to advance the field. The very fact that the field must now defend its importance reflects the depth of these challenges. Although discussions about revitalizing cytogenetics have increased, most focus primarily on technological narratives; however, this emphasis risks overlooking the deeper conceptual and system-level significance of cytogenetics [ 39, 40, 41, 42, 43, 44, 45, 46, 47, 48 ]. Unexpectedly, however, molecular cytogenetics and"
Q21,What precision treatments are available for genetic diseases?,5223,155,4.3. Rare Genetic Diseases,2026,"['Akkineni S', 'Gulani M', 'Kouzi SA', ""D'Souza MJ"", 'Uddin MN']","Pharmaceuticals (Basel, Switzerland)",hybrid_reranked|hybrid_rrf|lexical,,5,10,2,3,Responde perfectamente la pregunta.,"Due to their low frequency and few available treatments, rare genetic diseases—also known as orphan diseases—have long presented serious problems for our healthcare system [ 99 ]. mRNA therapy has become a very promising treatment option for several diseases brought on by genetic abnormalities in recent years [ 100 ]. Using carriers such as lipid-based nanoparticles (LNPs), chemically altered mRNA is injected into cells to produce functional proteins that make up for genetic deficits [ 101 ]. mRNA therapies can safely and effectively fix genetic flaws in uncommon disorders and alleviate symptoms because of the benefits of precision dosing, biocompatibility, temporary expression, and low risk of genomic integration [ 102 ]. Numerous mRNA medications that target uncommon disorders are currently in clinical studies. Research advancements in a number of rare disease models and therapeutic trials are summarized in Table 6."
Q21,What precision treatments are available for genetic diseases?,8616,254,2. From Molecular Diagnosis to Therapeutic Opportunity in Rare Genetic Diseases,2026,"['Anwar S', 'Yokota T']",Genes,lexical,,6,,,2,"Chunk relevante pero chunk es relevante, pero no orientado a la pregunta, es algo ambiguo.","45 ]. That said, molecular diagnosis does not automatically create and/or nominate therapeutic opportunity. Not every variant is mechanistically tractable at the RNA level, and not every tractable mechanism is clinically actionable. Suitability depends on several intersecting variables, including variant class, disease mechanism, target tissue, route of delivery, developmental timing, reversibility of pathology, and the availability of meaningful outcome measures [ 16, 17 ]. Even within apparently ASO-responsive disease categories, translational potential can be overstated if these constraints are not considered early [ 17 ]. Rare-disease precision medicine therefore requires more than genomic resolution alone. It also requires a framework for determining whether a molecular finding is therapeutically actionable in a specific biological and clinical context [ 16, 17, 41 ]. That need is increasingly reflected in the regulatory landscape. Individualized ASO development is now being discussed within formal regulatory guidance for severely debilitating or life-threatening genetic diseases in which treatment-amenable variants may occur in only one or a few patients [ 16, 17, 18 ]. These developments acknowledge an important translational reality in ultra-rare disease, for which evidence generation may need to begin from mechanism, patient specificity, and fit-for-purpose modelling rather than from conventional population-scale development logic [ 16, 44, 45 ]. As such, the challenge is not simply to diagnose rare genetic disease more accurately, but to connect"
Q21,What precision treatments are available for genetic diseases?,4784,143,Conclusion,2026,"['Bloom AS', 'Amendola LM', 'Reynolds-Lallement N', 'Urban A', 'Freeman AF', 'Walkiewicz MA', 'Similuk MN']",European journal of medical genetics,lexical,,7,,,2,,"4. This comprehensive genomic evaluation identified a secondary finding of FH and two clinically relevant PGx genotypes, in addition to identifying the previously known primary diagnosis of STAT3DN-HIES [ Fig. 2 ]. The patient’s prior targeted genetic testing panel did not capture the breadth of clinically actionable health information available through GS in this case. This case underscores the value of comprehensive GS in patients with rare diseases, highlighting how the identification of SFs and PGx variants can provide actionable insights that directly influence medical management. Pre-emptive knowledge of such information not only reduces trial-and-error treatment approaches but also facilitates a more personalized and effective care plan. This case exemplifies the potential of genomics to transform patient care, offering a bold vision for the future of precision medicine."
Q21,What precision treatments are available for genetic diseases?,2391,69,Abstract,2026,"['Lindstrand A', 'Lagerstedt-Robinson K', 'Jemt A', 'Kvarnung M', 'Ygberg S', 'Vonlanthen S', 'Oscarson M', 'Nilsson D', 'Lesko N', 'Mantero AS', 'Anderlid BM', 'Arnell H', 'Arthur C', 'Bajalica-Lagercrantz S', 'Barbaro M', 'Bergman P', 'Björck E', 'Picard OB', 'Bruhn H', 'Carlsten J', 'Correia SP', 'De Geer K', 'Delgado Vega AM', 'Ehn E', 'Eisfeldt J', 'Ek M', 'Elvers I', 'Engvall M', 'Freyer C', 'Frisk S', 'Graff C', 'Grigelioniené G', 'Gustafsson P', 'Hammarsjö A', 'Helgadottir HT', 'Hellström Pigg M', 'Henry OJ', 'Hägglund M', 'Iwarsson E', 'Janvid V', 'Soller MJ', 'Sundin L', 'Kuchinskaya E', 'Kämpe A', 'Leinfelt A', 'Liedén A', 'Lindelöf H', 'Lyander A', 'Malmgren H', 'Mannila M', 'Marits P', 'Naess K', 'Neethiraj R', 'Nyren K', 'Pappas C', 'Paucar M', 'Pekkola Pacheco N', 'Peña Perez L', 'Pettersson M', 'Pruisscher P', 'Rasi C', 'Renevey A', 'Rössner S', 'Sahlin E', 'Stenund E', 'Stödberg T', 'Sundin M', 'Svärd K', 'Tesi B', 'Tham E', 'Thonberg H', 'Töhönen V', 'Ueberschär M', 'Wallander K', 'Westenius E', 'Winberg J', 'Winblad N', 'Wincent J', 'Winerdal M', 'Wredenberg A', 'Zetterlund A', 'Zetterström RH', 'Öfverholm I', 'Nordgren A', 'Stranneheim H', 'Wirta V', 'Wedell A']",Genome medicine,lexical,,8,,,1,,"in house includes a bioinformatic pipeline allowing for comprehensive data analysis covering a wide range of genetic variants including SNVs, INDELs, repeat expansions, uniparental disomies, balanced and unbalanced structural variants as well as insertions of mobile elements. Results are visualized and interpreted in custom-developed decision support systems functioning as an interpretation portal as well as a knowledge-base to capture the interpretation efforts made in a structured format allowing future secondary use. Conclusions Altogether, GMCK-RD has shifted healthcare in our region towards precision diagnostics. We emphasize the need to transition from traditional clinical genetic diagnostics to a broader clinical genomics approach. Beyond this shift, we advocate integrating genomics with specialized clinical and laboratory medicine, a concept pioneered for inborn errors of metabolism (IEM) with stepwise spread to additional disease groups. In this model, a multidisciplinary unit combines screening, targeted diagnostics, individualized treatment, and long-term patient follow-up. Here we provide a road map and guide for inspiration for centers aiming to implement genome sequencing in rare disease diagnostics. Supplementary Information The online version contains supplementary material available at 10.1186/s13073-026-01611-3."
Q21,What precision treatments are available for genetic diseases?,1012,28,Discussion,2025,"['Luo DL', 'Liu RP', 'Hou XY', 'Liu Z', 'Lu B']",Frontiers in pediatrics,lexical,,9,,,3,Altamente relevante para responder la pregunta.,"6, 18 ). The mainstay of therapy for HypoPP involves oral or intravenous potassium supplementation during attacks and long-term prophylactic administration of potassium salts to maintain normal serum potassium levels. Trigger avoidance—particularly of strenuous exercise, high-carbohydrate meals, or fasting—is crucial for reducing episode frequency. Carbonic anhydrase inhibitors such as acetazolamide and dichlorphenamide can be effective in selected patients by stabilizing membrane excitability ( 4, 5 ). For DDOD syndrome, no disease-specific treatment is currently available, and management focuses on auditory rehabilitation via cochlear implantation and supportive care for ectodermal manifestations. Future therapeutic directions include gene-targeted therapies and channel-modulating compounds aimed at correcting ion-homeostasis defects at the molecular level. Advances in CRISPR-based genome editing and other precision genome-engineering tools have accelerated the translational outlook for correcting monogenic defects in human disease ( 19 ). In parallel, antisense oligonucleotide (ASO) and other nucleic-acid–based approaches are increasingly being developed as personalized therapies to modulate expression or splicing of disease-causing transcripts, and have shown proof-of-concept in several rare genetic disorders ( 20, 21 ). Functional investigations using induced pluripotent stem cell (iPSC)-derived tissues could elucidate whether combined lysosomal and calcium-channel dysfunctions produce additive or compensatory effects. Although translation of these modalities to skeletal-muscle channelopathies (such as CACNA1S -related HypoPP) or ATP6V1B2 -linked disorders will require tissue-targeted delivery and careful safety evaluation, these technologies represent"
Q21,What precision treatments are available for genetic diseases?,2324,65,6. Conclusions,2026,"['Li H', 'Loewinger AS', 'Roshandel D', 'Fang Y', 'You J', 'Daniell M', 'Yang GN']",Biomolecules,lexical,,10,,,2,,"Corneal fibrosis from rare diseases such as EB represent an unmet clinical need at the intersection of genetics, inflammation, and tissue remodeling. Although some topical therapeutic options for rare fibrotic diseases are currently available, treatment remains largely supportive, underlining the need for effective treatment. Offering high biocompatibility and the ability to modulate key fibrotic signaling pathways, Mac-EVs demonstrate a promising therapeutic potential. However, significant challenges remain before Mac-EV-based approaches can be effectively implemented in clinical practice. Nevertheless, considering the excessive immune response observed in rare fibrotic diseases, directly targeting a key immunomodulatory component with Mac-EVs could serve as a preliminary step toward addressing the unmet need for effective treatment. Thus, the strategic modulation of Mac-EVs represents an innovative avenue toward precision therapies for corneal fibrosis in rare diseases, provided that standardization, safety, and functional specificity are rigorously addressed."
Q22,Approximately what percentage of the Brazilian population is affected by rare diseases?,8122,241,Introduction,2026,"['Batista LR', 'Valente LF', 'Spina F', 'Gonçalves Celso DS', 'Gomy I', 'Mariotini-Moura C']",Journal of genetic counseling,hybrid_reranked|hybrid_rrf|semantic,1,,1,1,3,Altamente relevante para responder la pregunta.,"1 The definition of a rare disease (RD) varies worldwide. In the United States (US), a RD is defined as one that affects fewer than 200,000 people, or 60 per 100,000 individuals (U.S. Food and Drug Administration 2020 ), while in the European Union (EU), it is considered rare when it affects fewer than 50 per 100,000 people (Eur‐Lex 2016 ). Brazil follows the World Health Organization (WHO) definition, which classifies a disease as rare when it affects fewer than 65 per 100,000 people. Despite their individual rarity, more than 8000 RDs collectively affect hundreds of millions globally, including at least 13 million people in Brazil alone (National Institutes of Health 2024; BVSMS 2014; Félix et al. 2022 ), thus representing a public health concern (Heuyer et al. 2017; Dharssi et al. 2017 ). Approximately 80% of RDs are genetic and most are chronic (Global Genes 2024 ), often demanding prolonged and complex healthcare interactions. However, despite the existence of RD‐specific policies, the wide variety of these conditions, the challenges with insufficient information, limited access to specialized care, and the lengthy process of navigating the healthcare system often hinder timely diagnosis. Patients are often referred from one specialist to another, with long waiting times and unclear clinical pathways. These systemic and structural barriers contribute to what is widely known as"
Q22,Approximately what percentage of the Brazilian population is affected by rare diseases?,7111,212,Background,2026,"['Fiorini Monteiro Novo MA', 'Simões Correa Galendi J', 'Cardoso Nunes Marinho J', 'Nascimento Silva S', 'Santos Codogno J', 'Rosa Gobette JB', 'Hipólito Dos Santos Costa E', 'Dos Santos Nunes-Nogueira V']",Systematic reviews,hybrid_reranked|hybrid_rrf|semantic,2,,2,3,0,No relacionado,"Rare diseases, also known as orphan diseases, affect a small percentage of the population. Although there is no consensus on their definition, total number of affected individuals, estimated genetic origin, or cumulative prevalence, there is no doubt that rare diseases collectively affect a significant proportion of the population and represent a serious challenge to society [ 1 ]. In the USA, the term “rare disease” describes conditions with a prevalence of 7 cases per 10,000 people; in Japan, it is 2.5 cases per 10,000 inhabitants [ 2 ], whereas in the UK, it is a condition with a population prevalence of 5 cases or fewer per 10,000 inhabitants [ 3 ]. The term “ultra-rare disease” was informally introduced in 2004 by the National Institute for Health and Care Excellence (NICE) during the evaluation of drugs with indications for very rare diseases, whose prevalence was < 1 case per 50,000 inhabitants [ 3, 4 ]. In turn, in 2018, Richter and collaborators [ 5 ] considered rare diseases that affect ≤ 50 per 100,000 people and subdivided them into two mutually exclusive categories: ultra-rare diseases (those that affect ≤ 1 patient per 100,000 people) and other rare diseases (those that affect > 1 to 50 per 100,000 people) [ 5 ]. In other words, there is no official or international definition"
Q22,Approximately what percentage of the Brazilian population is affected by rare diseases?,205,7,Introduction,2026,"['Mussio I', 'Triunfo P', 'Gerstenblüth M', 'Raggio V', 'Cardozo P', 'Naya H', 'Spangenberg L']",BMC health services research,hybrid_reranked|hybrid_rrf|semantic,3,,3,2,1,,"According to the World Health Organization (WHO), rare diseases (RD) are defined as those affecting fewer than five individuals per 10,000 inhabitants [ 1 ]. An estimated 7,000 RD have been identified worldwide, although this figure varies by source and ranges from 5,500 to 10,000 [ 2, 3 ]. While each condition is uncommon on its own, collectively they affect a significant share of the population—approximately 3% to 8% of people globally, totaling more than 300 million individuals [ 4 ]. Notably, about 80% of RD have a recognizable genetic origin, and over 70% present during childhood [ 5 ]. RDs affect 40–50 million people in Latin America, but the region faces significant challenges including a lack of standardized definitions for a RD, delayed diagnoses, limited access to treatments, and disparities in national policies and funding [ 6 – 8 ]. The numbers for Uruguay are similar in terms of burden, with an estimated 8% of the population affected by a RD, equating to approximately 280,000 individuals. Approximately 1 in every 4–5 infants who die before the age of one has a congenital defect as the cause [ 9 – 11 ]. RD significantly impacts quality of life and life expectancy, as they are typically chronic and progressive, and the majority have no specific treatment, but needs to be tailored"
Q22,Approximately what percentage of the Brazilian population is affected by rare diseases?,4311,127,The Supply: Patient Availability in Rare Disease,2026,"['Summar ML', 'Woodcock J']",Clinical and translational science,hybrid_reranked|hybrid_rrf|semantic,4,,4,7,0,No relacionado,"2 The fundamental constraint in rare disease drug development is patient availability. While definitions vary globally, the common thread is scarcity. To quantify this challenge, we analyzed reported prevalence data from Orphanet, the world's largest database of rare diseases, focusing on the 3128 conditions with documented prevalence estimates [ 11, 12 ]. Table 1 may overestimate prevalence for newer diseases since there are few prevalence reports on disorders that are newly described for single or a handful of patients. TABLE 1 Patient Availability by Disease Rarity. Category Diseases % of Total/Cumulative % U.S. Patients Extremely Rare (< 0.1/100,000) — subcategory of Ultra‐rare Fewer than 10 worldwide 1,188 38%/38% 0–1 10–100 worldwide 891 28%/66% 0–5 100–1000 worldwide 594 19%/85% 4–43 1000–8000 worldwide 297 10%/95% 43–341 Rare (0.1–50/100,000) 8,000–100,000 worldwide 125 4%/99% 341–4,260 100,000–4,000,000 worldwide 33 1%/100% 4,260–170,500 Note: Orphanet database; 3,128 diseases with documented prevalence [ 11, 12 ]. U.S. population: 341 million. The data reveal a sobering reality: 95% of rare diseases (2,970 of 3,128) fall into the ultra‐rare category with prevalence below 1 per 100,000. Within this group, 38% (1,188 diseases) are extremely rare—defined here as prevalence below 0.1 per 100,000—with fewer than 10 known cases worldwide. For the majority of rare diseases, the entire global patient population falls below the sample size required for a conventional RCT."
Q22,Approximately what percentage of the Brazilian population is affected by rare diseases?,6825,204,1. Background,2026,"['Soriano-Martin P', 'Ruiz-González C', 'Alias-Castillo AJ', 'Roman P', 'Martinez-Ortigosa A', 'Bertini-Pérez D', 'Font Jímenez I']",Journal of nursing management,hybrid_reranked|hybrid_rrf|semantic,5,,5,5,0,No relacionado,"Rare diseases (RD) constitute a subject of great scientific and healthcare interest that has been increasing in recent years [ 1, 2 ]. They are defined as a group of pathologies whose main characteristic is their low prevalence in the population, which is usually less than 0.05% [ 3 ]. Most are chronic, progressive, and debilitating diseases and can lead to significant morbidity and mortality [ 4 ]. RD are uncommon among individuals, but their global prevalence is estimated to be between 3.5% and 5.9% [ 3, 5 ], affecting approximately 400 million people [ 6 ]. In Europe, there are approximately 30 million individuals suffering from an RD, with around 920,000 patients located in Spain [ 7 ]. However, prevalence data are not consistent, both due to the lack of consensus in establishing a suitable definition and the difficulties in detecting and recording these pathologies [ 8 ]. To date, between 6000 and 8000 RD have been identified worldwide, and their number is increasing, with around 250 new diseases being classified as rare each year [ 2, 9 ]. In terms of etiology, approximately 80% of RD have a genetic cause, and less frequently, they result from infectious, immunological, degenerative, or proliferative diseases [ 10 ]. This group of pathologies can appear at any stage of the patient’s life,"
Q22,Approximately what percentage of the Brazilian population is affected by rare diseases?,7123,212,Exclusion criteria,2026,"['Fiorini Monteiro Novo MA', 'Simões Correa Galendi J', 'Cardoso Nunes Marinho J', 'Nascimento Silva S', 'Santos Codogno J', 'Rosa Gobette JB', 'Hipólito Dos Santos Costa E', 'Dos Santos Nunes-Nogueira V']",Systematic reviews,hybrid_reranked|hybrid_rrf|semantic,6,,6,10,0,,"Texts and studies referring to individuals with diseases with a prevalence greater than 1 case per 50,000 inhabitants will be excluded. In addition, texts and studies addressing ultra-rare diseases of non-genetic origin will be excluded, as will documents not related to the assessment or incorporation of health technologies for the treatment of ultra-rare genetic diseases within HTA processes."
Q22,Approximately what percentage of the Brazilian population is affected by rare diseases?,5114,152,Introduction,2026,"['Mansy H', 'Oumensour K', 'Ikiss JA', 'Elarabi S']",The Pan African medical journal,hybrid_reranked|hybrid_rrf|semantic,7,,7,4,0,,"A rare disease is a disabling condition affecting one in 2,000 people according to the European Organization for Rare Diseases (EURODIS) [ 1, 2 ]. While this prevalence is commonly reported across several countries, some nations, such as Denmark, Sweden, and the United Kingdom, report even lower prevalence rates, ranging between 1 in 10,000 and 1 in 50,000 [ 3 ]. To date, an estimated 6,000 to 8,000 rare diseases have been identified, with over one and a half million individuals affected in Morocco alone [ 3 ]. Most rare diseases are of genetic origin [ 2 - 4 ], with approximately 70 to 80% classified as such, according to the National Institutes of Health (NIH) [ 5 ]. However, the etiology of a significant number of these diseases (around 20 to 30%) remains unknown [ 3, 5 ]. Due to the limited number of cases, the scarcity of knowledge and information, and the fact that certain pathognomonic manifestations may only appear at a later stage, the diagnosis of rare diseases is often delayed and challenging [ 2 - 4 ]. Rare diseases represent a real public health challenge [ 4 ], given their number, rising incidence, clinical severity, and, in most cases, the absence of etiological treatment. Effective management requires the involvement and collaboration of various medical specialties, such"
Q22,Approximately what percentage of the Brazilian population is affected by rare diseases?,225,7,Individual characteristics,2026,"['Mussio I', 'Triunfo P', 'Gerstenblüth M', 'Raggio V', 'Cardozo P', 'Naya H', 'Spangenberg L']",BMC health services research,hybrid_reranked|hybrid_rrf|semantic,8,,8,8,0,,"4 ). 1 Table 4 Characteristics of the patient with rare disease Variable Average (± st.dev) Age (years) 11.1 (6.9) Female, % Female 45.3 Male 54.7 Education, % Not enrolled in school 12.5 Pre-school 21.9 Home-schooling 1.6 Primary education (complete or incomplete) 45.3 Health coverage, % Public 31.7 Private 68.3 Note: Author’s calculations based on family member survey. Standard deviation (st. dev.) in parentheses As shown in Fig. 2, the majority of those family members(63%) stated that the patient’s illness is physical, that is, it affects some part of the body, 57% cognitive (affects learning or language), 49% affects some sense, and 38.5% emotional or related to behavior. Fig. 2 Type of disease, %. Note: Author’s calculations based on family member survey. The classification corresponds to the respondent’s self-reported diseases. Since selecting multiple options is possible, the alternatives do not add up to 100%"
Q22,Approximately what percentage of the Brazilian population is affected by rare diseases?,10302,296,Point prevalence estimates,2026,"['Malherbe HL', 'Odendaal S', 'Kukava A', 'Lucano C']",Orphanet journal of rare diseases,hybrid_reranked|hybrid_rrf|semantic,9,,9,6,0,,"The total point prevalence of RD was 4.8% (range: 3.7% to 5.9%) translating to a mean of 3030204 (range: 2321906 to 3738503) affected by RDs in SA for the 3728 RD included in the study, see Tables 1 and 2. Figure 2 charts the prevalence data across prevalence categories. A small proportion (11%, n = 404) of the most common RD account for 98% ( n = 2971200) of the South African patient population. Conversely, 3135 (84%) of RD with a prevalence of ≤ 1 per 1000000, account for < 1% ( n = 11743) of RD patients in the country. See Supplementary File 2: Key Data of Included Rare Diseases. Table 1 Structure of rare disease dataset extracted from Orphanet Category Rare diseases ( n ) Proportion (%) Indirect point prevalence Cases 2610 70% Families 337 9% Subtotal: Indirect 2947 79% Direct point prevalence Value & class (ValMoy) 433 12% Class only 348 9% Subtotal: Direct 781 21% Total 3728 100% Table 2 Estimated prevalence of rare diseases (global and South Africa) Category Estimated patients (Global) Estimated patients (South Africa) Prevalence (per 100,000 population) Indirect point prevalence a) Cases 99795 767 1.22 Families 34230 263 0.42 Subtotal: Indirect 134025 1030 1.63 Direct point prevalence b) Value & class (ValMoy) 261252000 2007687 3186 Class only (minimum) 40754000 313189 497 Class"
